"","GISD_Score","Kreiskennziffer","Name des Kreises","Jahr"
"1",0.121354,5111,"Düsseldorf, Stadt",1998
"2",0.109253,5111,"Düsseldorf, Stadt",1999
"3",0.105101,5111,"Düsseldorf, Stadt",2000
"4",0.109469,5111,"Düsseldorf, Stadt",2001
"5",0.076887,5111,"Düsseldorf, Stadt",2002
"6",0.073857,5111,"Düsseldorf, Stadt",2003
"7",0.06445,5111,"Düsseldorf, Stadt",2004
"8",0.098,5111,"Düsseldorf, Stadt",2005
"9",0.056856,5111,"Düsseldorf, Stadt",2006
"10",0.059732,5111,"Düsseldorf, Stadt",2007
"11",0.064803,5111,"Düsseldorf, Stadt",2008
"12",0.105194,5111,"Düsseldorf, Stadt",2009
"13",0.080764,5111,"Düsseldorf, Stadt",2010
"14",0.102658,5111,"Düsseldorf, Stadt",2011
"15",0.102973,5111,"Düsseldorf, Stadt",2012
"16",0.099496,5111,"Düsseldorf, Stadt",2013
"17",0.097564,5111,"Düsseldorf, Stadt",2014
"18",0.050808,5111,"Düsseldorf, Stadt",2015
"19",0.032192,5111,"Düsseldorf, Stadt",2016
"20",0.019039,5111,"Düsseldorf, Stadt",2017
"21",0.050472,5111,"Düsseldorf, Stadt",2018
"22",0.052026,5111,"Düsseldorf, Stadt",2019
"23",0.053541,5111,"Düsseldorf, Stadt",2020
"24",0.940563,5112,"Duisburg, Stadt",1998
"25",0.899522,5112,"Duisburg, Stadt",1999
"26",0.875155,5112,"Duisburg, Stadt",2000
"27",0.893901,5112,"Duisburg, Stadt",2001
"28",0.937319,5112,"Duisburg, Stadt",2002
"29",0.884267,5112,"Duisburg, Stadt",2003
"30",0.862657,5112,"Duisburg, Stadt",2004
"31",0.856223,5112,"Duisburg, Stadt",2005
"32",0.874306,5112,"Duisburg, Stadt",2006
"33",0.865713,5112,"Duisburg, Stadt",2007
"34",0.872625,5112,"Duisburg, Stadt",2008
"35",0.892145,5112,"Duisburg, Stadt",2009
"36",0.872135,5112,"Duisburg, Stadt",2010
"37",0.873983,5112,"Duisburg, Stadt",2011
